,uuid_store,owner_sore,owner_name,owner_last_name,store_name,latitude_coordinates,longitude_coordinates,description_store,image_store,store_phone_number,store_email,store_address,company_inscription,premium,product_type,modification_date,discharge_date
1841,d2a7bdf5-9b8f-4303-90b5-91c6d289bdd4,,Estefanía,Araujo,HORNO DE PAN PANADERIA BOLLERIA CHIMBO,"437936,6","4471898,54",COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA SIN OBRADOR,,+34 628380520,Estefanía_Araujo@pina-ruiz.es,"CALLE CHINDASVINTO,38",A29556543,True,R,2022-06-06,2022-06-06
1842,3a5af428-63e8-4e1b-924b-c46f0837dc34,,Jacobo,Piña,"ALIMENTACI0N Y FRUTERIA""""","438327,6","4471691,54",COMERCIO AL POR MENOR DE FRUTAS Y HORTALIZAS SIN OBRADOR,,+34 626137299,Jacobo_Piña@lucena-cases.org,"CALLE PAULINA ODIAGA,45",A40982201,True,F,2022-06-06,2022-06-06
1843,827af548-dc5d-43b4-ab52-62ac614dca83,,Edmundo,Álvaro,CAFETERIA PASTELERIA CON PARQUE INFANTIL,"438361,6","4471661,54","COMERCIO AL POR MENOR DE MASAS Y PATATAS FRITAS, CHURRERIA CON OBRADOR",,+34 620795556,Edmundo_Álvaro@martinez-gilabert.com,"CALLE RASCON,46",A61120634,True,R,2022-06-06,2022-06-06
1845,7bc142c3-21d7-4183-97e1-65506d6ee6cb,,Iris,Pablo,MANOLO ENVIOS,"437361,6","4471536,55",COMERCIO AL POR MENOR DE PRODUCTOS ALIMENTICIOS NO PERECEDEROS ENVASADOS,,+34 620620837,Iris_Pablo@canellas.com,"CALLE ALGABA,8",A40602832,True,X,2022-06-06,2022-06-06
1847,370a7c48-982b-4fb8-81ec-74e7866d1b25,,Cruz,Haro,FRUTERIA,"437713,6","4471627,54",COMERCIO AL POR MENOR DE FRUTAS Y HORTALIZAS SIN OBRADOR,,+34 623033138,Cruz_Haro@arteaga.es,"CALLE TORDO,20",A17703731,True,F,2022-06-06,2022-06-06
1848,ee6e6062-e9bd-4332-86e3-7df3f2c2723c,,Olalla,Sola,VINICOLAS MARTEL SL,"437842,6","4471789,54",COMERCIO AL POR MENOR DE VINOS Y ALCOHOLES (BODEGA) SIN CONSUMO,,+34 628121454,Olalla_Sola@mateos.com,"PLAZA ROGER DE FLOR,9",A35927473,False,B,2022-06-06,2022-06-06
1856,85eea743-82a2-4a3f-a678-42161194ed9a,,Adolfo,Zapata,ALIMENTACION FRUTOS SECOS,"437018,6","4471068,55","COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS, CON PREDOMINIO EN PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO (AUTOSERVICIO)",,+34 624343653,Adolfo_Zapata@gallart.net,"CALLE LAGUNA,125",A35621721,False,X,2022-06-06,2022-06-06
1861,8732abe8-2454-4c50-8238-25105e138ae5,,Eladio,Costa,ALIMENTACI0N,"436801,6","4470375,55",COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA SIN OBRADOR,,+34 620490217,Eladio_Costa@olivera-portillo.com,"CALLE MONSEÑOR OSCAR ROMERO,260",A27721463,False,R,2022-06-06,2022-06-06
1862,ed317a27-da3b-4d22-940d-55a2e77045e0,,Abril,Cepeda,ALIMENTACION Y ANIMALES,"437134,6","4470642,54","COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS, CON PREDOMINIO EN PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO (AUTOSERVICIO)",,+34 629179640,Abril_Cepeda@gallardo.org,"CALLE GENERAL RICARDOS,238",A35097818,False,X,2022-06-06,2022-06-06
1863,260e93da-40a9-4f59-89b2-ff06e2188f1c,,Diana,Torre,CHURRERIA EL DUQUE,"437147,6","4470839,54","COMERCIO AL POR MENOR DE MASAS Y PATATAS FRITAS, CHURRERIA CON OBRADOR",,+34 629378901,Diana_Torre@almansa-llopis.org,"PASEO MARCELINO CAMACHO,15",A18857860,True,R,2022-06-06,2022-06-06
1869,7e790382-f961-4f83-9856-70b64f583929,,Anastasia,Escolano,CARNICERIA JOSE Y FLOR,"437688,6","4471237,54",COMERCIO AL POR MENOR DE CARNICERIA,,+34 622061815,Anastasia_Escolano@manuel.es,"CALLE OCA,15",A39591311,True,C,2022-06-06,2022-06-06
1871,2ecdec5e-e49a-42f1-ad49-6444616ec2a1,,Atilio,Peral,PESCADERIA,"438115,59","4470936,54",COMERCIO AL POR MENOR DE PESCADOS Y MARISCOS SIN OBRADOR,,+34 629713385,Atilio_Peral@porcel.es,"AVENIDA OPORTO,69",A48767440,True,P,2022-06-06,2022-06-06
1872,a7243651-5c82-4df1-94bd-76be34a4fc17,,Flavia,Ledesma,LIBUM PASTELERIA,"436963,6","4470420,55","COMERCIO AL POR MENOR DE  PASTELERIA, CONFITERIA, REPOSTERIA CON OBRADOR-SIN BARRA DEGUSTACION",,+34 629030795,Flavia_Ledesma@rivero.org,"CALLE EUGENIA DE MONTIJO,27",A15663920,True,R,2022-06-06,2022-06-06
1875,e533294c-e047-4a8d-be0c-e78f401ea9b4,,Primitiva,Martín,ALIMENTACION LATINA SUSI,"436367,59","4469238,55",COMERCIO AL POR MENOR DE PRODUCTOS ALIMENTICIOS NO PERECEDEROS ENVASADOS,,+34 628648326,Primitiva_Martín@fuentes.es,"CALLE DUQUESA DE TAMAMES,22",A23301348,False,X,2022-06-06,2022-06-06
1876,fd136133-6378-4071-8121-9658ac5e3ab5,,Quique,Bárcena,SUPERMERCADO & BAZAR,"436054,59","4469155,55","COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS, CON PREDOMINIO EN PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO (AUTOSERVICIO)",,+34 620316880,Quique_Bárcena@tovar.com,"AVENIDA CARABANCHEL ALTO,58",A65220645,False,X,2022-06-06,2022-06-06
1877,232cd27c-7a7e-43bf-acfd-be21a8882b5f,,Brunilda,Donoso,CARNICERIA SANTI,"435494,6","4469323,56",COMERCIO AL POR MENOR DE CARNICERIA,,+34 624526815,Brunilda_Donoso@criado.es,"CALLE JOAQUIN TURINA,2",A71225294,False,C,2022-06-06,2022-06-06
1878,8d327a85-7df4-42e3-ad6b-f4ea3bb7adca,,Mirta,Jimenez,ALIMENTACION,"435558,6","4469247,56",COMERCIO AL POR MENOR DE PRODUCTOS ALIMENTICIOS NO PERECEDEROS ENVASADOS,,+34 625768585,Mirta_Jimenez@ruano-pareja.org,"CALLE AGUILAR DEL RIO,2",A34188681,False,X,2022-06-06,2022-06-06
1880,fafebe46-ed13-41b6-8e71-263cb4cf07e8,,Francisca,Cañellas,INNOVACION ALIMENTARIA,0,0,COMERCIO AL POR MENOR DE CARNICERIA,,+34 623119736,Francisca_Cañellas@agusti.net,"AVENIDA ABRANTES,295",A35386410,True,C,2022-06-06,2022-06-06
1882,eaa3b457-be9a-4fda-bc21-a8ce33d9e619,,Ema,Morales,VENTA DE VINOS Y BEBIDAS AL POR MENOR,"437959,59","4470349,54",COMERCIO AL POR MENOR DE VINOS Y ALCOHOLES (BODEGA) SIN CONSUMO,,+34 621809873,Ema_Morales@portillo-cabrero.com,"CALLE CAMINO VIEJO DE LEGANES,177",A75019444,False,B,2022-06-06,2022-06-06
1884,e8c599c6-4db8-4556-ba03-a5af6b3292c3,,Ruth,Espejo,DULCE TENTACI0N,"439125,59","4472080,53",COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,,+34 628946955,Ruth_Espejo@montero.com,"CALLE GENERAL RICARDOS,10",A19809743,True,R,2022-06-06,2022-06-06
1885,e6b61830-08ef-43ad-bd77-aabd075bdf0d,,Jose Carlos,Berenguer,ORIGENES,"436843,6","4470401,55",COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,,+34 624939921,Jose_Carlos_Berenguer@elias.com,"CALLE GENERAL RICARDOS,203",A79536774,False,R,2022-06-06,2022-06-06
1887,c34e05b5-1a6b-4236-853f-795c8b28fa15,,Macaria,Barbero,ALIMENTACION,"436920,6","4471009,55",COMERCIO AL POR MENOR DE PRODUCTOS ALIMENTICIOS NO PERECEDEROS ENVASADOS,,+34 628369335,Macaria_Barbero@rivas-caro.com,"CALLE HALCON,38",A07579594,False,X,2022-06-06,2022-06-06
1889,e35cf9c1-acc5-4a78-9066-a2d759ab88f5,,Isabel,Morera,ALIMENTACI0N,"436998,58","4469283,54",COMERCIO AL POR MENOR DE PRODUCTOS ALIMENTICIOS NO PERECEDEROS ENVASADOS,,+34 629616053,Isabel_Morera@donoso-corbacho.net,"CALLE OBOLO,7",A35459444,False,X,2022-06-06,2022-06-06
1897,f6bacd35-62e0-4e8d-aa3c-66f3bfe72346,,Alcides,Canales,CORTEFOUR,"438306,59","4471162,54","COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS, SIN PREDOMINIO EN PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO",,+34 624803626,Alcides_Canales@ballester.com,"CALLE CAMINO VIEJO DE LEGANES,58",A95700243,True,X,2022-06-06,2022-06-06
1905,31c554c3-dd10-422b-9e15-3b27baa57976,,Pedro,Español,FRUTERIA AL MADIMA,"436263,380287256","4468264,72219283",COMERCIO AL POR MENOR DE FRUTAS Y HORTALIZAS SIN OBRADOR,,+34 628712774,Pedro_Español@alarcon.com,"AVENIDA PESETA,83",A49683621,False,F,2022-06-06,2022-06-06
1907,dc72c97f-1e23-47b6-9166-78f991cd9245,,Albina,Rodrigo,EMBUTIDOS Y LEGUMBRES SELECTAS,0,0,COMERCIO AL POR MENOR DE PRODUCTOS ALIMENTICIOS NO PERECEDEROS ENVASADOS,,+34 627653455,Albina_Rodrigo@gargallo-pena.es,"CALLE ANTONIO LOPEZ,47",A77699126,False,X,2022-06-06,2022-06-06
1908,cf596976-66d8-43db-bd8d-aacb97a81bdd,,Serafina,Barreda,ALIMENTACION,0,0,"COMERCIO AL POR MENOR DE AVES, HUEVOS Y CAZA SIN OBRADOR",,+34 629301367,Serafina_Barreda@torralba.com,"CALLE CALDERILLA,1",A88210257,True,C,2022-06-06,2022-06-06
1916,1716654f-1dc8-405a-b64c-4937405f01e5,,Azahara,Quintanilla,UDACO,"437775,59","4470069,54","COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS, CON PREDOMINIO EN PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO (AUTOSERVICIO)",,+34 620458199,Azahara_Quintanilla@chaparro-mayoral.net,"CALLE CAMINO VIEJO DE LEGANES,174",A73508165,True,X,2022-06-06,2022-06-06
1917,e63ce944-28a5-45f7-a67d-de8b62ef5998,,Esteban,Miró,FRUTERIA,"436521,6","4470058,55",COMERCIO AL POR MENOR DE FRUTAS Y HORTALIZAS SIN OBRADOR,,+34 629281104,Esteban_Miró@redondo-bartolome.es,"CALLE EUGENIA DE MONTIJO,80",A57152448,True,F,2022-06-06,2022-06-06
1918,188b1027-f366-42bd-ae95-ab3916711b9f,,Rosaura,Tovar,RINCON FANTASY ALIMENTACION,"435867,6","4469523,56","COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS, CON PREDOMINIO EN PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO (AUTOSERVICIO)",,+34 620913577,Rosaura_Tovar@donaire.org,"CALLE AZCOITIA,15",A01053202,False,X,2022-06-06,2022-06-06
1919,b0116648-ac7c-41c8-b39b-a32bf3f501a5,,Ambrosio,Sancho,EL CASTILLO DE LA FRUTA,"438721,6","4472463,54",COMERCIO AL POR MENOR DE FRUTAS Y HORTALIZAS SIN OBRADOR,,+34 624186065,Ambrosio_Sancho@ocana.es,"AVENIDA MANZANARES,76",A41795692,True,F,2022-06-06,2022-06-06
1920,13740eff-aea8-4c58-9cb3-92bc5b6559fa,,Estrella,Carretero,FITNESS BURGER,"437936,6","4472059,54",COMERCIO AL POR MENOR DE CARNICERIA,,+34 623190551,Estrella_Carretero@arana.es,"CALLE GARCETA,5",A07485614,False,C,2022-06-06,2022-06-06
1923,29ea5a5a-b139-4303-9f34-787337bdcaaa,,Emiliana,Álvarez,COMERCIO ALIMENTACION,"436990,6","4471292,55","COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS, CON PREDOMINIO EN PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO (AUTOSERVICIO)",,+34 621644821,Emiliana_Álvarez@luque.es,"CALLE CASIMIRO ESCUDERO,3",A57774403,False,X,2022-06-06,2022-06-06
1926,ac52527a-4ea4-4b99-ac14-25e28144a2ee,,Samu,Plana,ALIMENTACION,"439147,59","4471931,53","COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS, CON PREDOMINIO EN PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO (AUTOSERVICIO)",,+34 624247634,Samu_Plana@tormo-mateos.es,"CALLE JACINTO VERDAGUER,22",A39534573,True,X,2022-06-06,2022-06-06
1928,12c07315-c2b8-4ab6-8e09-52cd66bfe1cf,,Ruth,Ferrández,ALIMENTACION ,"439712,59","4471896,53",COMERCIO AL POR MENOR DE PRODUCTOS ALIMENTICIOS NO PERECEDEROS ENVASADOS,,+34 628556655,Ruth_Ferrández@blasco-cortes.org,"CALLE ANTONIO LOPEZ,47",A14546449,False,X,2022-06-06,2022-06-06
1929,2c6c8cda-f921-46b9-8cf7-3a2ab9948065,,Alejandro,Medina,R0TULO NO INFORMADO,"439712,59","4471896,53",COMERCIO AL POR MENOR DE FRUTAS Y HORTALIZAS SIN OBRADOR,,+34 621942508,Alejandro_Medina@jorda.com,"CALLE ANTONIO LOPEZ,47",A44559442,True,F,2022-06-06,2022-06-06
1930,bef69498-83ee-4d7e-a9a0-e67b2e5a94e1,,Piedad,Pina,FRUTERIA,"439189,59","4471163,53",COMERCIO AL POR MENOR DE FRUTAS Y HORTALIZAS SIN OBRADOR,,+34 625050101,Piedad_Pina@granados.net,"CALLE ANTONIO DE LEYVA,82",A95648600,True,F,2022-06-06,2022-06-06
1931,189b221d-27ab-4fa6-bacf-6d39506d0a95,,Clarisa,Iñiguez,COMERCIAL PRUDENCIO,"439712,59","4471896,53",COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA SIN OBRADOR,,+34 624795388,Clarisa_Iñiguez@pelaez.es,"CALLE ANTONIO LOPEZ,47",A07253684,True,R,2022-06-06,2022-06-06
1932,22631628-936c-48e2-ba8f-a79f3cc68bab,,Quirino,Giner,PANADERIA PASTELERIA DANIPAN,"438748,125703393","4470940,89021424",COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,,+34 620924109,Quirino_Giner@exposito.com,"CALLE VIA,13",A22175161,False,R,2022-06-06,2022-06-06
1933,d0b71ec2-98fe-4373-b087-5434b5c9a72e,,Íñigo,Tomas,FRUTERIA,"438832,59","4471286,53",COMERCIO AL POR MENOR DE FRUTAS Y HORTALIZAS SIN OBRADOR,,+34 620398963,Íñigo_Tomas@azcona.com,"CALLE ALEJANDRO SANCHEZ,61",A62466045,False,F,2022-06-06,2022-06-06
1934,51f12c92-5ebe-493e-aa67-359fa00c837c,,Eugenia,Durán,CALAVERA,"437024,6","4471244,55","COMERCIO AL POR MENOR DE  PASTELERIA, CONFITERIA, REPOSTERIA CON OBRADOR-SIN BARRA DEGUSTACION",,+34 622251774,Eugenia_Durán@castells.com,"CALLE LAGUNA,107",A74394673,False,R,2022-06-06,2022-06-06
1935,24a3d355-1f9b-495e-942f-5f0964e60452,,Xiomara,Martin,ALIMENTACI0N Y FRUTOS SECOS,"437024,6","4471244,55","COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS, CON PREDOMINIO EN PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO (AUTOSERVICIO)",,+34 625922976,Xiomara_Martin@hurtado.es,"CALLE LAGUNA,107",A54910400,True,X,2022-06-06,2022-06-06
1937,2497aa1c-7f77-4638-b085-5961eb38279d,,León,Hierro,SIN ESPECIFICAR,"437024,6","4471244,55","COMERCIO AL POR MENOR DE PASTELERIA, CONFITERIA, REPOSTERIA SIN OBRADOR",,+34 623941557,León_Hierro@catala.es,"CALLE LAGUNA,107",A34129615,True,R,2022-06-06,2022-06-06
1939,256c6949-3bb4-468e-ac99-49845636ca4d,,Eutropio,Carreño,LA HUERTA,"436798,6","4470833,55",COMERCIO AL POR MENOR DE FRUTAS Y HORTALIZAS SIN OBRADOR,,+34 621676335,Eutropio_Carreño@canellas.com,"AVENIDA NUESTRA SEÑORA DE FATIMA,19",A46601525,False,F,2022-06-06,2022-06-06
1941,8581c757-8dcf-438b-a82b-5dbab17650da,,Tatiana,Garrido,PANADERIA V. LA PALOMA,"436593,59","4469872,55",COMERCIO AL POR MENOR DE PRODUCTOS ALIMENTICIOS NO PERECEDEROS ENVASADOS,,+34 628985676,Tatiana_Garrido@elorza.es,"CALLE FEDERICO GRASES,20",A73780422,False,X,2022-06-06,2022-06-06
1942,ba59e759-4fc8-4386-ba87-08711c683b8c,,Luisina,Gargallo,ROTULO NO INFORMADO,"436593,59","4469872,55","COMERCIO AL POR MENOR DE PASTELERIA, CONFITERIA, REPOSTERIA CON OBRADOR-BARRA DEGUSTACION",,+34 625362431,Luisina_Gargallo@sacristan.com,"CALLE FEDERICO GRASES,20",A82509735,True,R,2022-06-06,2022-06-06
1943,31145213-c2e8-4b56-8da0-b93865846524,,Jenny,Heras,ALIMENTACI0N,"436593,59","4469872,55",COMERCIO AL POR MENOR DE PRODUCTOS ALIMENTICIOS NO PERECEDEROS ENVASADOS,,+34 626888401,Jenny_Heras@vinas.es,"CALLE FEDERICO GRASES,20",A65776597,False,X,2022-06-06,2022-06-06
1944,e6ce7997-d978-491d-b701-beae253c7ff0,,Nicanor,Almansa,AUTOSERVICIO ALIMENTACI0N,"437739,58","4469867,54","COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS, SIN PREDOMINIO EN PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO",,+34 628712032,Nicanor_Almansa@planas-vall.es,"PLAZA VULCANO,19",A41020251,True,X,2022-06-06,2022-06-06
1945,1f1b70a0-0c62-4a66-8f18-d9dcbfc37b64,,Adelaida,Cadenas,PANADERIA,"436242,59","4469477,55",COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,,+34 628116584,Adelaida_Cadenas@rubio-paniagua.com,"PLAZA EMPERATRIZ,9",A87613872,True,R,2022-06-06,2022-06-06
1946,f165e385-ae08-496a-a645-816ae08ac3c1,,Reinaldo,Esteban,CAFETERIA-PASTELERIA-PANADERIA,"437971,59","4470368,54",COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,,+34 623887116,Reinaldo_Esteban@lozano.net,"CALLE CAMINO VIEJO DE LEGANES,177",A59599870,False,R,2022-06-06,2022-06-06
1947,b8fbc7f3-befd-481b-ac01-c6905132b9ff,,Eliana,Pujol,FRUTAS Y VERDURAS SELECTOS,"437971,59","4470368,54",COMERCIO AL POR MENOR DE FRUTAS Y HORTALIZAS SIN OBRADOR,,+34 626625493,Eliana_Pujol@iriarte.es,"CALLE CAMINO VIEJO DE LEGANES,177",A21695313,False,F,2022-06-06,2022-06-06
1948,fa4112bf-ed21-4535-be6a-69b4de181dd1,,Roxana,Montaña,ALIMENTACI0N. FRUTOS SECOS. FRUTERIA. BEBIDAS,"437971,59","4470368,54",COMERCIO AL POR MENOR DE PRODUCTOS ALIMENTICIOS NO PERECEDEROS ENVASADOS,,+34 629533001,Roxana_Montaña@carro.net,"CALLE CAMINO VIEJO DE LEGANES,177",A49292374,False,X,2022-06-06,2022-06-06
1949,71e33542-c44e-40a0-a6c7-e9c10a0a54c2,,Sol,Bosch,SIN NOTIFICAR,"435644,6","4469471,56","COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS, CON PREDOMINIO EN PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO (AUTOSERVICIO)",,+34 626475410,Sol_Bosch@calleja-canellas.net,"CALLE JOSE CABRERA,8",A66058727,False,X,2022-06-06,2022-06-06
1950,3f0aaee6-860b-45d0-9ce3-ba3f14be9a5f,,Ángeles,Vergara,CAFETERIA,"438452,59","4471497,54","COMERCIO AL POR MENOR DE PASTELERIA, CONFITERIA, REPOSTERIA CON OBRADOR-BARRA DEGUSTACION",,+34 625263270,Ángeles_Vergara@elorza.com,"CALLE SAN PATRICIO,1",A85475351,False,R,2022-06-06,2022-06-06
1956,299757c1-d9b3-4a1e-b4c7-29698291c80e,,Juan,Porras,FRUTAS Y VERDURAS ALIMENTACI0N,"437367,57","4468536,54",COMERCIO AL POR MENOR DE PRODUCTOS ALIMENTICIOS NO PERECEDEROS ENVASADOS,,+34 621409437,Juan_Porras@almazan.es,"CALLE CALDERILLA,1",A67906108,True,X,2022-06-06,2022-06-06
1962,e739cbb7-ee40-4b3f-b92f-0c793a7056e3,,Elodia,Cal,ROTULO NO INFORMADO,"439029,59","4470681,53",COMERCIO AL POR MENOR DE FRUTAS Y HORTALIZAS CON OBRADOR,,+34 622228479,Elodia_Cal@amador-diaz.com,"PLAZA ELIPTICA,3",A89725839,False,F,2022-06-06,2022-06-06
1963,988d7cae-2467-4e79-a623-8177f7992614,,Emiliana,Mate,"GOCONDE, S.L.","439029,59","4470681,53","COMERCIO AL POR MENOR DE  PASTELERIA, CONFITERIA, REPOSTERIA CON OBRADOR-SIN BARRA DEGUSTACION",,+34 625240304,Emiliana_Mate@saura.es,"PLAZA ELIPTICA,3",A44294361,True,R,2022-06-06,2022-06-06
1964,f29e5c66-f9d0-4298-9621-6de1f168d56d,,María Manuela,Velázquez,ALIMENTACI0N SARA,"438452,59","4471497,54","COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS, CON PREDOMINIO EN PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO (AUTOSERVICIO)",,+34 620299653,María_Manuela_Velázquez@vidal-belmonte.com,"CALLE SAN PATRICIO,1",A04051526,False,X,2022-06-06,2022-06-06
1969,c2d83fe0-4e3b-4aea-bc46-501e26058193,,Guadalupe,Talavera,AHORRAMAS,"439745,59","4471507,53",COMERCIO AL POR MENOR DE FRUTAS Y HORTALIZAS SIN OBRADOR,,+34 624766364,Guadalupe_Talavera@pineiro.org,"CALLE MARQUES DE JURA REAL,16",A80607642,True,F,2022-06-06,2022-06-06
1971,729d1606-6441-4c6f-96a1-ea9d2ff98387,,Hortensia,Montesinos,ALIMENTACI0N-BAZAR,"439540,59","4471564,53",COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,,+34 620722367,Hortensia_Montesinos@nieto-conesa.com,"CALLE MARIA GUERRERO,38",A00443096,True,R,2022-06-06,2022-06-06
1973,0c56a015-4495-418e-86f1-634a1472af2d,,Adelaida,Alvarez,COMERCIO MENOR ALIMENTACION,"439690,59","4471521,53",COMERCIO AL POR MENOR DE PRODUCTOS ALIMENTICIOS NO PERECEDEROS ENVASADOS,,+34 623389513,Adelaida_Alvarez@leiva-echevarria.es,"CALLE PARADOR DEL SOL,30",A15496644,True,X,2022-06-06,2022-06-06
1974,49e7c3c6-880c-40db-b936-462883bedc0c,,Crescencia,Feliu,DULCES CHUCHES,"439291,59","4471461,53",COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA SIN OBRADOR,,+34 620163314,Crescencia_Feliu@arregui.net,"CALLE ANTONIO DE LEYVA,39",A95193439,True,R,2022-06-06,2022-06-06
1975,27a99165-3695-41ec-ad7d-1bb37cbdacb6,,Amanda,Bru,R0TULO NO INFORMADO,"439661,59","4471929,53","COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS, CON PREDOMINIO EN PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO (AUTOSERVICIO)",,+34 624614093,Amanda_Bru@ferran.org,"CALLE ANTONIO LOPEZ,7",A58574976,True,X,2022-06-06,2022-06-06
1982,73ab5b10-2197-4097-8ed4-19603a2bfbdb,,Nicolasa,Pera,TODO ORIGINAL,"438003,6","4471039,54","COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS, SIN PREDOMINIO EN PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO",,+34 622805155,Nicolasa_Pera@alcolea-carranza.org,"GLORIETA VALLE DE ORO,9",A77711062,True,X,2022-06-06,2022-06-06
1984,1fa8fc44-0777-489b-88f7-91f080857da7,,Mariano,Castellanos,PASTELERIA,"438066,6","4471113,54",COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,,+34 629091094,Mariano_Castellanos@gimeno.es,"PLAZA GANDARA DE ORO,3",A18988820,False,R,2022-06-06,2022-06-06
1990,7fd903f9-c6e8-48bd-a6da-c226d05b9d5c,,Jimena,Lago,FRUTERIA KIWI,"438603,59","4471579,54",COMERCIO AL POR MENOR DE FRUTAS Y HORTALIZAS SIN OBRADOR,,+34 625438755,Jimena_Lago@ferrandez.es,"CALLE RADIO,7",A32578201,False,F,2022-06-06,2022-06-06
1998,21f2588d-8694-4f8d-a386-470f83487d65,,Simón,Alberto,FRUTERIA LOS PRIMOS,"439025,59","4472154,53",COMERCIO AL POR MENOR DE FRUTAS Y HORTALIZAS SIN OBRADOR,,+34 628934568,Simón_Alberto@ruiz.com,"PASEO QUINCE DE MAYO,15",A15056902,False,F,2022-06-06,2022-06-06
2000,16794190-e993-4a24-bef1-bed1e8db2ce1,,Agustín,Rey,PRIMAPRIX,"438135,6","4471497,54",COMERCIO AL POR MENOR DE PRODUCTOS ALIMENTICIOS NO PERECEDEROS ENVASADOS,,+34 626515196,Agustín_Rey@abril.es,"CALLE ALGORTA,15",A65256580,True,X,2022-06-06,2022-06-06
2004,4e2f33fe-ed45-4095-8f41-91bd55f54bc0,,Jordi,Nieto,HELADERIA,"437655,6","4471324,54",COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,,+34 628421479,Jordi_Nieto@tome.net,"PLAZA ALMODOVAR,2",A65314922,True,R,2022-06-06,2022-06-06
2005,f8969151-cedf-407e-88d5-e2b94105ed0b,,Cayetana,Batalla,"COMERCIO AL POR MENOR DE ALIMENTOS, BEBIDAS Y PRODUCTOS DE LIMPIEZA DE","438584,59","4471697,54","COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS, CON PREDOMINIO EN PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO (AUTOSERVICIO)",,+34 627814775,Cayetana_Batalla@guillen.es,"CALLE PEÑAFIEL,2",A57154992,True,X,2022-06-06,2022-06-06
2006,1ee2fbbb-5bdb-48d5-ae8a-ad4379a3162a,,Victoria,Barrio,HIPERAGUACATE,"438514,59","4471648,54","COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS, CON PREDOMINIO EN PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO (AUTOSERVICIO)",,+34 624798112,Victoria_Barrio@exposito-maza.net,"CALLE GENERAL RICARDOS,92",A89429403,True,X,2022-06-06,2022-06-06
